doc_id,assay_id,activity_id,assay_type,assay_confidence_score,assay_bao_format,compound_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value,activity_comment,target_chembl_id,target_type,target_organism,target_pref_name,target_tax_id,protein_accession_class,year,pubmed_id,assay_chembl_id,count_activity_rows,doc_id_all,assay_id_all,activity_id_all,assay_description
92586,1501310,15630993,F,1,BAO_0000218,CHEMBL3586300,CC1(C)C[C@@H]2[C@H]1CC[C@@]1(C)CCC[C@]2(N=C=S)C1,IC50,10000.0,nM,>,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26056748.0,CHEMBL3588092,1,92586,1501310,15630993,Antimalarial activity against chloroquine-sensitive asynchronous Plasmodium falciparum 3D7 infected in erythrocytes assessed as parasite growth inhibition after 48 hrs by [3H]-hypoxanthine incorporation assay
92586,1501310,15630994,F,1,BAO_0000218,CHEMBL3586301,[C-]#[N+][C@@H]1CCC(C)=C[C@@H]2[C@@H](C(C)C)CC[C@]21C,IC50,260.0,nM,=,6.58,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26056748.0,CHEMBL3588092,1,92586,1501310,15630994,Antimalarial activity against chloroquine-sensitive asynchronous Plasmodium falciparum 3D7 infected in erythrocytes assessed as parasite growth inhibition after 48 hrs by [3H]-hypoxanthine incorporation assay
92586,1501310,15631001,F,1,BAO_0000218,CHEMBL3586302,CC1(C)C=C(NC=O)[C@]23CCC[C@](C)(CC[C@@H]12)C3,IC50,10000.0,nM,>,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26056748.0,CHEMBL3588092,1,92586,1501310,15631001,Antimalarial activity against chloroquine-sensitive asynchronous Plasmodium falciparum 3D7 infected in erythrocytes assessed as parasite growth inhibition after 48 hrs by [3H]-hypoxanthine incorporation assay
92749,1503474,15637495,F,1,BAO_0000218,CHEMBL3588872,CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Oc1cc(Cl)cc(Cl)c1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637495,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92744,1503120,15635101,F,1,BAO_0000218,CHEMBL3589003,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,IC50,21000.0,nM,=,4.68,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635101,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503203,15635805,F,1,BAO_0000218,CHEMBL3589003,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,Inhibition,59.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592749,1,92744,1503203,15635805,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 20 ug/ml by parasite lactate dehydrogenase assay
92744,1503202,15635793,F,1,BAO_0000218,CHEMBL3589003,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,Inhibition,90.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592641,1,92744,1503202,15635793,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 100 ug/ml by parasite lactate dehydrogenase assay
92744,1503120,15635102,F,1,BAO_0000218,CHEMBL3589004,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@H]4[C@@H]3C[C@H](OC(C)=O)[C@@H]2C1,IC50,32700.0,nM,=,4.49,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635102,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503203,15635806,F,1,BAO_0000218,CHEMBL3589004,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@H]4[C@@H]3C[C@H](OC(C)=O)[C@@H]2C1,Inhibition,73.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592749,1,92744,1503203,15635806,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 20 ug/ml by parasite lactate dehydrogenase assay
92744,1503202,15635794,F,1,BAO_0000218,CHEMBL3589004,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@H]4[C@@H]3C[C@H](OC(C)=O)[C@@H]2C1,Inhibition,97.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592641,1,92744,1503202,15635794,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 100 ug/ml by parasite lactate dehydrogenase assay
92744,1503120,15635103,F,1,BAO_0000218,CHEMBL3589005,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,IC50,8100.0,nM,=,5.09,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635103,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503203,15635807,F,1,BAO_0000218,CHEMBL3589005,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,Inhibition,88.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592749,1,92744,1503203,15635807,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 20 ug/ml by parasite lactate dehydrogenase assay
92744,1503202,15635795,F,1,BAO_0000218,CHEMBL3589005,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,Inhibition,97.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592641,1,92744,1503202,15635795,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 100 ug/ml by parasite lactate dehydrogenase assay
92744,1503120,15635104,F,1,BAO_0000218,CHEMBL3589006,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]32)C1,IC50,30500.0,nM,=,4.52,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635104,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503203,15635808,F,1,BAO_0000218,CHEMBL3589006,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]32)C1,Inhibition,82.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592749,1,92744,1503203,15635808,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 20 ug/ml by parasite lactate dehydrogenase assay
92744,1503202,15635796,F,1,BAO_0000218,CHEMBL3589006,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]32)C1,Inhibition,100.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592641,1,92744,1503202,15635796,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 100 ug/ml by parasite lactate dehydrogenase assay
92744,1503120,15635105,F,1,BAO_0000218,CHEMBL3589007,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,IC50,22500.0,nM,=,4.65,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635105,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503203,15635809,F,1,BAO_0000218,CHEMBL3589007,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,Inhibition,68.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592749,1,92744,1503203,15635809,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 20 ug/ml by parasite lactate dehydrogenase assay
92744,1503202,15635797,F,1,BAO_0000218,CHEMBL3589007,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2C[C@H](OC(C)=O)[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]12,Inhibition,100.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592641,1,92744,1503202,15635797,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 100 ug/ml by parasite lactate dehydrogenase assay
92744,1503120,15635062,F,1,BAO_0000218,CHEMBL3589008,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@]23C)nc2ccc(OC)cc12,IC50,459.6,nM,=,6.34,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635062,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503122,15635712,F,1,BAO_0000218,CHEMBL3589008,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@]23C)nc2ccc(OC)cc12,Ratio IC50,1.4,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592469,1,92744,1503122,15635712,"Potency index, ratio of IC50 for QN to IC50 for test compound against Plasmodium falciparum 3D7 by parasite lactate dehydrogenase assay"
92749,1503474,15637465,F,1,BAO_0000218,CHEMBL3589201,CCOc1nn(-c2ccccn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637465,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637466,F,1,BAO_0000218,CHEMBL3589202,CCOc1nn(-c2cc(C)ccn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637466,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637467,F,1,BAO_0000218,CHEMBL3589203,CCOc1nn(-c2ncccc2C)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637467,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637468,F,1,BAO_0000218,CHEMBL3589204,CCOc1nn(-c2cccc(C)n2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637468,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637469,F,1,BAO_0000218,CHEMBL3589205,CCOc1nn(-c2ncccc2F)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637469,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637470,F,1,BAO_0000218,CHEMBL3589206,CCOc1nn(-c2cccc(F)n2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637470,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637471,F,1,BAO_0000218,CHEMBL3589207,CCOc1nn(-c2ccc(C(F)(F)F)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637471,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637472,F,1,BAO_0000218,CHEMBL3589208,CCOc1nn(-c2cccc(C(F)(F)F)n2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637472,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637473,F,1,BAO_0000218,CHEMBL3589209,CCOc1nn(-c2ccc(Cl)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637473,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637474,F,1,BAO_0000218,CHEMBL3589210,CCOc1nn(-c2ccc(Br)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637474,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637475,F,1,BAO_0000218,CHEMBL3589211,CCOc1nn(-c2ncc(Br)cc2F)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637475,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637476,F,1,BAO_0000218,CHEMBL3589212,CCOc1nn(-c2ncc(Br)cc2C)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637476,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637477,F,1,BAO_0000218,CHEMBL3589213,CCOc1nn(-c2ccc(C#N)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637477,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637478,F,1,BAO_0000218,CHEMBL3589214,CCOc1nn(-c2ccc(C(=O)OC)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637478,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637479,F,1,BAO_0000218,CHEMBL3589215,CCOc1nn(-c2ccc(C(C)=O)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637479,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637480,F,1,BAO_0000218,CHEMBL3589216,CCOc1nn(-c2ccc(OC)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637480,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637481,F,1,BAO_0000218,CHEMBL3589217,CCOc1nn(-c2ccc(C3CC3)cn2)c(C)c1Cc1ccccc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637481,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637519,F,1,BAO_0000218,CHEMBL3589750,Cc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637519,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637520,F,1,BAO_0000218,CHEMBL3589751,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C(F)(F)F)cn1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637520,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637521,F,1,BAO_0000218,CHEMBL3589752,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1F,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637521,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637522,F,1,BAO_0000218,CHEMBL3589753,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1C#N,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637522,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637523,F,1,BAO_0000218,CHEMBL3589754,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(Br)cn1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637523,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637524,F,1,BAO_0000218,CHEMBL3589755,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(Br)cc1F,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637524,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637525,F,1,BAO_0000218,CHEMBL3589756,Cc1cc(Br)cnc1-n1nc(OC(C)C)c(Oc2c(F)cccc2F)c1C,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637525,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637526,F,1,BAO_0000218,CHEMBL3589757,COc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637526,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637527,F,1,BAO_0000218,CHEMBL3589758,CC(=O)c1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637527,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637528,F,1,BAO_0000218,CHEMBL3589759,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C(C)(C)O)cn1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637528,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637529,F,1,BAO_0000218,CHEMBL3589760,CCc1ccc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)nc1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637529,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637530,F,1,BAO_0000218,CHEMBL3589761,CCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)c(F)c1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637530,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637531,F,1,BAO_0000218,CHEMBL3589762,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ccc(C(C)(F)F)cn1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637531,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
92749,1503474,15637532,F,1,BAO_0000218,CHEMBL3589763,CCCc1cnc(-n2nc(OC(C)C)c(Oc3c(F)cccc3F)c2C)c(F)c1,GI,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26079043.0,CHEMBL3591243,1,92749,1503474,15637532,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth at 8.66 ug/ml by SYBR Green I dye based assay
